date,taiex_close,otc_close,disp,absmove,pct5,adv,n,s_mean,s_abs,s_lim,mkt50_abs,s_k,ld_n,ld_share,ld_abs,ld_dd
2024-09-16,21850.08,265.08,2.2954,1.5498,5.45,66.29,1836,0.8661,2.4187,6.12,1.5219,147.0,20,10.96,1.25,-5.06
2024-09-18,21678.84,263.0,2.3821,1.5543,4.9,32.12,1837,-0.8828,2.2874,2.7,1.5559,148.0,19,11.11,2.4,-5.95
2024-09-19,22042.69,267.76,2.1878,1.6579,6.55,74.45,1832,1.8779,2.5922,5.41,1.774,148.0,19,11.31,3.51,-2.85
2024-09-20,22159.42,267.01,2.7254,1.6455,7.21,42.74,1832,-0.2466,2.2112,3.38,1.6661,148.0,22,12.77,1.38,-2.96
2024-09-23,22285.53,267.37,2.7811,1.7042,8.13,47.71,1832,0.3718,2.3697,4.73,1.6855,148.0,21,12.39,2.01,-3.87
2024-09-24,22431.78,266.41,2.1923,1.3515,4.59,36.03,1832,-0.3661,2.2046,3.4,1.2252,147.0,19,10.77,1.95,-3.69
2024-09-25,22761.6,270.18,2.1644,1.4647,5.57,67.69,1832,0.8566,2.2443,3.38,1.5071,148.0,21,11.6,3.13,-2.83
2024-09-26,22858.81,270.98,2.0566,1.3446,3.5,30.75,1831,-0.8414,2.3078,2.03,1.3326,148.0,21,11.57,2.14,-3.24
2024-09-27,22822.79,270.34,2.2942,1.514,5.51,59.55,1832,-0.0957,2.1664,3.38,1.5995,148.0,25,13.58,3.08,-5.78
2024-09-30,22224.54,268.45,2.0508,1.4104,3.27,28.36,1837,-0.3277,2.2481,2.01,1.4702,149.0,21,12.24,2.28,-7.02
2024-10-01,22390.39,270.28,2.1322,1.3025,3.81,40.39,1837,0.4493,2.3889,4.03,1.3005,149.0,22,12.39,2.82,-5.67
2024-10-04,22302.71,267.72,2.4733,1.8072,6.2,22.89,1839,-1.3273,2.7735,8.11,1.8462,148.0,25,14.25,3.57,-6.15
2024-10-07,22702.56,271.02,2.4833,1.753,7.55,66.49,1841,1.3889,2.7675,7.43,1.8466,148.0,24,13.25,3.81,-3.42
2024-10-08,22611.39,269.78,2.1831,1.5823,4.83,22.05,1841,-1.0916,2.7855,4.05,1.6203,148.0,24,13.25,2.97,-3.8
2024-10-09,22659.08,267.95,2.3341,1.8098,5.39,21.55,1838,-1.0352,2.8107,3.4,1.7305,147.0,26,14.26,3.25,-5.63
2024-10-11,22901.64,269.45,2.5693,1.6724,6.53,32.57,1839,-0.5166,2.5104,3.42,1.5832,146.0,25,16.83,2.64,-4.2
2024-10-14,22975.29,270.26,2.3384,1.4788,5.82,51.68,1840,1.1006,2.6706,6.85,1.4366,146.0,24,16.36,2.5,-3.22
2024-10-15,23292.04,270.8,2.1141,1.306,3.64,41.47,1840,-0.492,2.306,4.05,1.2565,148.0,27,15.25,2.35,-4.36
2024-10-16,23010.98,270.37,2.1812,1.3716,4.78,44.62,1840,0.9505,2.4335,4.76,1.4704,147.0,27,24.11,1.58,-4.0
2024-10-17,23053.84,271.78,1.9905,1.317,3.43,59.92,1839,0.2226,1.9064,2.7,1.3668,148.0,26,18.02,1.76,-4.05
2024-10-18,23487.27,268.69,1.9463,1.3942,2.83,26.75,1839,-0.596,2.1141,2.03,1.3742,148.0,22,15.28,1.88,-5.41
2024-10-21,23542.53,272.46,2.3486,1.6048,6.24,60.97,1842,1.6503,2.502,4.08,1.5851,147.0,24,24.38,2.05,-3.49
2024-10-22,23535.43,273.55,2.0649,1.2349,4.07,41.59,1842,0.4417,1.8799,1.35,1.1596,148.0,21,23.24,2.27,-3.14
2024-10-23,23334.76,274.07,2.0951,1.2642,4.02,43.54,1842,0.2299,1.8932,2.68,1.1687,149.0,27,28.41,1.79,-2.6
2024-10-24,23192.52,270.23,2.288,1.6302,4.89,22.15,1842,-2.0142,2.8274,2.68,1.5733,149.0,25,18.27,3.6,-5.76
2024-10-25,23348.45,270.11,2.1046,1.2264,4.23,46.63,1842,0.5596,2.2093,4.7,1.1382,149.0,21,23.27,1.77,-5.04
2024-10-28,23198.07,266.99,2.4269,1.6323,5.81,26.75,1843,-1.3534,2.9289,6.04,1.4708,149.0,20,23.99,3.05,-6.99
2024-10-29,22926.59,264.37,2.108,1.6145,4.02,17.91,1843,-0.7508,2.0943,2.7,1.566,148.0,23,28.21,2.06,-8.13
2024-10-30,22820.43,264.22,2.1894,1.3441,4.88,33.69,1846,-0.4959,1.9386,2.72,1.1706,147.0,18,15.11,1.81,-8.31
2024-11-01,22780.08,264.94,2.2494,1.5746,4.78,63.08,1842,0.4269,1.9314,2.04,1.6293,147.0,24,27.71,2.56,-6.83
2024-11-04,22965.39,263.94,2.2592,1.5906,4.5,27.78,1843,-0.2424,2.2944,2.7,1.5225,148.0,27,29.8,2.55,-5.16
2024-11-05,23106.79,263.74,2.0566,1.2288,3.58,48.13,1843,0.2062,1.7141,1.36,1.1865,147.0,32,33.48,1.82,-5.02
2024-11-06,23217.38,265.09,2.0796,1.2816,3.74,45.47,1843,0.8671,2.2385,4.08,1.3381,147.0,34,34.97,1.75,-4.05
2024-11-07,23408.82,267.58,2.1371,1.5655,5.59,69.51,1843,1.4067,2.1798,5.41,1.6757,148.0,38,39.47,1.79,-3.58
2024-11-08,23553.89,266.53,2.4738,1.7707,6.35,25.66,1843,-1.3583,2.5618,4.73,1.7396,148.0,39,39.19,1.8,-3.31
2024-11-11,23529.64,265.55,2.6623,1.7838,7.63,42.18,1847,0.0751,2.6306,6.76,1.8009,148.0,39,38.57,2.08,-4.0
2024-11-12,22981.77,260.46,2.3162,2.0229,6.55,15.86,1847,-1.837,2.6144,2.04,2.0905,147.0,39,40.06,2.15,-5.04
2024-11-13,22860.23,260.03,2.2628,1.4032,5.09,37.2,1847,-0.0279,2.1814,2.05,1.3782,146.0,42,40.45,2.08,-6.35
2024-11-14,22715.38,256.17,2.34,1.9321,5.2,16.2,1846,-0.8355,2.3311,3.42,1.8493,146.0,43,42.04,2.01,-6.64
2024-11-15,22742.77,256.45,2.1629,1.4749,3.9,59.05,1846,0.0397,2.1199,2.07,1.506,145.0,39,39.3,2.44,-7.47
2024-11-18,22546.54,251.78,2.4306,1.8644,6.61,23.29,1846,-1.5494,2.4642,1.37,1.9024,146.0,38,40.27,3.56,-10.5
2024-11-19,22848.8,256.29,2.2168,1.69,6.06,74.99,1847,1.9423,2.3644,4.83,1.7653,145.0,34,38.21,3.3,-6.97
2024-11-20,22688.36,255.82,1.8964,1.2582,2.92,28.19,1848,-0.4995,1.7208,2.74,1.2119,146.0,39,41.61,1.91,-7.43
2024-11-21,22555.66,257.95,2.0757,1.2666,4.0,53.9,1848,0.9428,1.9079,4.11,1.2757,146.0,36,40.55,2.15,-6.86
2024-11-22,22904.32,259.58,1.9937,1.284,3.84,62.84,1849,1.1229,2.0416,4.79,1.2912,146.0,36,31.26,2.12,-6.74
2024-11-25,22948.37,261.8,2.1464,1.5703,5.14,70.92,1850,1.0746,2.3284,4.08,1.6999,147.0,35,31.03,2.96,-5.88
2024-11-26,22678.76,259.72,1.8261,1.1764,2.59,30.92,1850,-0.5572,1.6231,0.68,1.1795,148.0,33,27.85,2.44,-7.6
2024-11-27,22334.78,255.4,2.1681,2.0306,5.19,11.24,1850,-2.0722,2.8647,2.7,2.1391,148.0,30,25.62,3.08,-8.77
2024-11-28,22298.9,252.82,1.9371,1.4165,3.3,21.63,1849,-1.2518,2.2056,4.11,1.4087,146.0,22,15.58,2.28,-9.18
2024-11-29,22262.5,256.72,1.9878,1.3432,4.76,63.12,1849,1.6292,2.1234,4.11,1.3923,146.0,23,16.45,3.17,-6.84
2024-12-02,22736.93,257.84,2.1311,1.3068,4.27,44.89,1849,1.2501,2.3465,4.08,1.3316,147.0,32,26.06,2.42,-7.35
2024-12-03,23027.46,259.11,1.885,1.2299,3.46,61.37,1851,1.0103,1.9844,3.4,1.3146,147.0,32,36.03,2.25,-5.74
2024-12-04,23255.33,262.6,2.2979,1.5001,6.32,57.97,1851,1.609,2.6067,6.76,1.5705,148.0,33,36.18,3.26,-4.56
2024-12-05,23267.94,263.39,2.2496,1.3733,4.48,34.79,1851,-0.4303,2.0609,4.05,1.3556,148.0,31,25.33,2.54,-4.08
2024-12-06,23193.27,261.52,2.2071,1.3507,4.38,43.38,1851,0.0339,2.3311,3.38,1.3941,148.0,32,27.74,1.33,-4.91
2024-12-09,23273.25,260.47,2.3547,1.6101,5.62,27.16,1852,-1.2985,2.6205,6.12,1.5901,147.0,28,22.77,3.18,-4.62
2024-12-10,23125.08,258.21,2.0067,1.3345,3.72,30.01,1853,-1.499,2.3579,2.72,1.3136,147.0,27,22.19,2.33,-5.96
2024-12-11,22903.63,257.78,2.2853,1.4795,4.8,32.96,1854,0.218,2.0916,2.72,1.4797,147.0,24,17.91,1.88,-5.21
2024-12-12,23046.8,257.38,1.9001,1.1889,3.18,34.29,1855,-0.8241,1.9459,0.68,1.1753,147.0,24,18.2,1.63,-5.78
2024-12-13,23020.48,255.29,2.0646,1.8215,4.36,16.54,1856,-1.2712,2.5609,1.36,1.8038,147.0,29,23.46,2.42,-5.94
2024-12-16,23039.9,250.1,2.2938,1.9929,6.14,16.43,1856,-1.8295,2.8054,4.11,1.9601,146.0,29,22.38,2.84,-7.73
2024-12-17,23018.01,253.83,2.2812,1.4737,5.55,56.87,1857,1.1587,2.8949,7.64,1.5938,144.0,31,23.52,3.21,-5.92
2024-12-18,23168.67,255.12,2.0075,1.262,3.5,51.45,1858,0.4805,2.2845,5.52,1.317,145.0,32,24.37,2.22,-6.67
2024-12-19,22932.25,254.73,1.9698,1.3877,2.85,23.53,1857,0.5798,2.2733,4.14,1.3907,145.0,31,24.33,1.73,-6.97
2024-12-20,22510.25,252.39,2.0461,1.4076,3.12,28.27,1857,-0.3885,2.3551,4.17,1.5091,144.0,29,23.4,1.6,-8.25
2024-12-23,23104.54,254.18,2.0203,1.5108,4.25,73.06,1860,1.8885,2.4672,6.94,1.6688,144.0,31,26.13,1.53,-6.95
2024-12-24,23120.24,255.3,2.0292,1.2176,3.55,43.6,1860,-0.0686,2.4762,4.83,1.2512,145.0,32,26.18,1.44,-8.14
2024-12-25,23220.13,256.41,2.0962,1.3271,5.16,58.46,1861,2.2939,2.7921,6.85,1.3229,146.0,33,24.98,2.54,-6.55
2024-12-26,23246.94,257.18,2.1576,1.3013,4.51,49.01,1861,-0.1427,2.2095,3.4,1.1975,147.0,35,25.54,1.61,-6.01
2024-12-27,23275.68,256.1,1.9442,1.2826,2.85,29.93,1861,-0.474,2.3374,2.72,1.2428,147.0,34,25.71,1.72,-5.85
2024-12-30,23190.2,254.32,2.0639,1.4156,3.6,28.25,1862,-0.6786,2.3258,3.42,1.4925,146.0,36,26.17,1.56,-6.54
2024-12-31,23035.1,255.84,1.8767,1.2063,3.06,40.01,1862,1.0659,2.2392,3.42,1.1962,146.0,33,24.81,1.59,-5.21
2025-01-02,22832.06,252.69,2.1819,1.4637,4.03,30.57,1861,-1.6655,2.7209,0.68,1.5161,146.0,33,24.67,3.11,-7.29
2025-01-03,22908.3,252.35,2.0316,1.3798,3.92,27.28,1862,-0.8135,2.1986,2.74,1.3649,146.0,28,20.91,2.48,-8.02
2025-01-06,23547.71,255.31,2.0966,1.5036,4.67,68.21,1862,1.1657,2.3957,3.45,1.6372,145.0,29,23.94,2.33,-6.05
2025-01-07,23651.27,256.88,2.0058,1.3828,3.06,30.24,1862,0.2205,2.3275,2.74,1.4336,146.0,28,22.8,2.29,-5.48
2025-01-08,23407.33,256.08,1.9222,1.2191,2.9,43.45,1862,0.2568,2.2759,1.38,1.2775,145.0,31,24.47,1.73,-5.57
2025-01-09,23081.13,250.81,2.5098,2.3739,10.42,13.86,1861,-3.4311,3.9325,4.11,2.5431,146.0,32,24.84,3.26,-8.12
2025-01-10,23011.86,250.14,2.2065,1.4601,4.46,34.01,1861,-0.3683,2.3178,2.08,1.4702,144.0,35,34.45,1.87,-8.21
2025-01-13,22488.33,242.35,2.7724,2.7783,14.61,13.75,1862,-2.2985,3.2579,7.64,2.7585,144.0,30,30.6,4.31,-11.64
2025-01-14,22797.52,245.5,2.0455,1.6341,4.83,74.7,1862,1.3945,2.2786,4.9,1.7648,143.0,27,29.27,1.9,-9.75
2025-01-15,22514.57,244.74,1.8804,1.2698,2.69,37.38,1862,-0.9187,2.0715,1.4,1.2998,143.0,29,30.34,2.44,-11.45
2025-01-16,23025.1,249.57,1.9524,1.3831,4.46,69.92,1862,1.942,2.3126,5.59,1.5124,143.0,27,20.87,2.91,-8.21
2025-01-17,23148.08,248.05,2.0157,1.2704,3.33,40.44,1862,-0.6474,2.0341,2.08,1.2889,144.0,29,31.47,1.92,-9.13
2025-01-20,23266.82,251.55,1.9187,1.3077,3.38,62.1,1863,1.113,2.0548,4.17,1.3971,144.0,28,30.59,2.5,-7.02
2025-01-21,23300.01,251.04,1.6698,1.0152,2.47,43.45,1864,0.3923,1.8173,2.08,1.0259,144.0,30,32.75,1.67,-7.35
2025-01-22,23525.41,252.95,1.8329,1.1832,3.69,64.78,1868,1.169,1.9561,3.45,1.1906,145.0,32,33.92,2.22,-6.68
2025-02-03,22694.71,246.17,2.9303,2.1065,10.28,30.19,1868,-1.5477,3.5563,14.48,2.4943,145.0,31,33.68,6.22,-11.75
2025-02-04,22793.96,246.04,2.3738,1.5256,5.4,42.05,1869,-0.0615,2.4794,3.47,1.6576,144.0,27,31.37,3.3,-10.6
2025-02-05,23161.58,250.25,2.1594,1.7823,6.58,78.59,1868,1.6913,2.3203,4.86,1.9382,144.0,27,30.41,2.69,-7.63
2025-02-06,23316.6,252.48,1.9449,1.436,4.23,69.81,1868,1.1234,1.9716,5.48,1.5132,146.0,26,31.16,1.85,-6.39
2025-02-07,23478.27,255.54,2.2323,1.4121,5.3,54.07,1868,1.1223,2.3268,5.41,1.4547,148.0,28,31.69,3.28,-5.24
2025-02-10,23252.14,253.57,2.4096,1.5651,5.14,39.94,1868,-0.1457,2.2431,3.38,1.5173,148.0,30,22.77,1.54,-6.01
2025-02-11,23384.05,254.01,2.3881,1.4902,5.09,41.49,1868,0.2974,2.2059,4.05,1.4275,148.0,23,18.19,2.42,-3.72
2025-02-12,23289.75,253.12,2.0725,1.2667,4.01,40.5,1869,-0.1036,2.7473,3.38,1.3687,148.0,24,19.51,2.88,-5.32
2025-02-13,23399.41,255.08,2.2203,1.6427,5.67,70.84,1869,0.4872,2.0798,3.38,1.8425,148.0,23,17.52,1.34,-5.51
2025-02-14,23152.61,254.81,1.9935,1.2471,3.85,46.6,1869,0.0921,2.2597,4.03,1.3293,149.0,21,17.93,2.04,-6.27
2025-02-17,23505.33,257.63,2.0008,1.2973,4.28,58.75,1869,1.0921,2.1368,4.03,1.3615,149.0,21,17.4,1.88,-5.03
2025-02-18,23666.11,260.75,1.9317,1.1543,3.48,47.41,1869,0.5153,2.0559,4.67,1.2239,150.0,21,17.49,2.41,-3.42
2025-02-19,23604.08,261.66,1.985,1.2508,4.28,60.19,1869,0.2666,2.0705,3.33,1.2749,150.0,24,18.24,1.9,-4.4
2025-02-20,23487.46,261.64,2.0703,1.2334,3.74,42.51,1870,-0.6002,1.9986,2.65,1.2454,151.0,20,14.5,2.3,-6.58
2025-02-21,23730.25,263.43,1.9154,1.2035,3.69,59.63,1870,0.2153,2.0296,3.97,1.2853,151.0,16,10.76,2.02,-5.26
2025-02-24,23565.31,264.03,1.9002,1.1842,3.16,44.65,1870,0.7932,1.985,1.32,1.2227,151.0,17,11.87,2.76,-5.06
2025-02-25,23285.72,262.51,1.782,1.2715,2.09,25.83,1870,-0.6784,2.2268,2.63,1.3742,152.0,14,10.14,2.03,-5.3
2025-02-26,23402.55,262.22,1.8041,1.09,2.89,40.91,1870,-0.4424,1.7816,0.66,1.1527,151.0,15,8.73,1.47,-4.59
2025-02-27,23053.18,259.92,1.837,1.3578,2.83,27.06,1870,-1.3745,2.3729,1.97,1.4811,152.0,15,11.0,2.95,-6.87
2025-03-03,22756.25,256.01,2.1981,1.7436,4.55,23.85,1870,-1.5181,2.6013,2.65,1.9573,151.0,13,6.3,3.08,-7.51
2025-03-04,22596.88,256.89,1.8353,1.1896,2.57,53.45,1871,0.9987,1.954,2.67,1.2848,150.0,13,6.07,1.43,-6.07
2025-03-05,22871.9,259.99,1.7673,1.2017,2.88,60.95,1872,0.6201,1.8597,2.0,1.3205,150.0,12,4.92,1.88,-5.45
2025-03-06,22715.43,260.31,1.9307,1.2981,2.72,29.52,1873,-1.0061,2.1772,3.31,1.3812,151.0,14,5.95,2.08,-6.95
2025-03-07,22576.07,257.23,1.9311,1.4169,3.1,22.0,1873,-1.4489,2.1995,3.31,1.5315,151.0,17,6.67,2.82,-6.58
2025-03-10,22459.15,255.29,2.1551,1.3769,4.11,36.2,1873,-0.2872,1.8582,2.68,1.405,149.0,15,5.78,3.58,-8.02
2025-03-11,22071.09,251.52,2.1553,1.6918,4.64,21.52,1873,-1.2301,2.2559,2.68,1.7751,149.0,14,5.45,2.97,-8.48
2025-03-12,22278.36,252.11,2.0702,1.3023,4.06,52.75,1873,-0.1637,1.8688,1.34,1.2949,149.0,13,5.13,2.86,-7.39
2025-03-13,21961.68,249.3,1.9868,1.6338,3.2,19.9,1874,-1.4312,2.2068,1.34,1.7262,149.0,15,5.98,1.94,-7.24
2025-03-14,21968.05,249.96,1.9026,1.2667,3.2,59.75,1876,0.9989,2.2296,3.38,1.3586,148.0,15,6.15,2.55,-6.38
2025-03-17,22118.63,250.78,2.0258,1.243,3.62,49.55,1877,0.7359,1.957,2.03,1.2417,148.0,14,5.86,2.36,-6.41
2025-03-18,22271.67,253.3,1.9349,1.2134,3.62,59.99,1877,0.8343,1.7763,4.73,1.2276,148.0,15,6.18,1.31,-7.08
2025-03-19,21960.83,250.62,1.9977,1.3463,3.41,25.47,1877,-0.3723,1.7979,3.36,1.4214,149.0,17,6.97,1.98,-7.81
2025-03-20,22377.26,254.45,1.9073,1.4018,3.51,72.79,1878,1.4188,1.8342,3.38,1.4635,148.0,16,6.71,2.18,-5.88
2025-03-21,22209.1,253.89,2.0051,1.2966,3.41,34.35,1878,-0.7136,1.8907,1.34,1.2973,149.0,18,7.77,2.59,-8.75
2025-03-24,22106.64,251.22,2.1577,1.45,3.99,27.9,1878,-0.501,1.9352,2.7,1.4923,148.0,16,6.9,2.92,-9.72
2025-03-25,22273.19,251.54,1.9066,1.1941,2.82,31.6,1880,-0.6232,1.674,2.03,1.1445,148.0,14,6.26,2.09,-10.45
2025-03-26,22260.29,252.11,1.7858,1.0498,2.71,55.0,1880,-0.2216,1.2369,0.68,0.9907,148.0,13,5.91,1.18,-9.66
2025-03-27,21951.76,248.71,1.8538,1.3865,2.98,19.41,1880,-1.1366,1.8936,0.67,1.3645,149.0,14,6.69,1.82,-11.68
2025-03-28,21602.89,242.96,2.1258,2.5093,8.83,7.55,1880,-1.4583,2.0821,0.0,2.5893,148.0,14,6.94,2.77,-12.05
2025-03-31,20695.9,230.4,2.8827,4.4791,39.77,3.51,1881,-3.8155,3.8823,9.59,4.6891,146.0,12,6.21,5.17,-15.63
2025-04-01,21280.17,235.78,2.2764,2.2995,8.82,85.28,1882,2.1635,2.5284,4.23,2.3431,142.0,11,5.62,1.93,-11.12
2025-04-02,21298.22,237.38,1.9455,1.2852,3.4,60.68,1882,-0.0451,1.4392,0.7,1.2184,143.0,12,6.35,2.02,-10.55
2025-04-07,19232.35,214.38,1.3624,9.611,97.5,0.21,1881,-9.3203,9.3203,86.81,9.6352,144.0,14,7.05,9.92,-20.2
2025-04-08,18459.95,200.03,4.7673,6.9397,69.64,13.88,1881,-2.8048,4.4883,22.79,6.7623,136.0,11,5.82,8.22,-24.7
2025-04-09,17391.76,185.14,3.547,7.5611,77.41,3.08,1881,-4.3524,4.4306,15.15,7.5534,132.0,4,2.34,7.52,-25.39
2025-04-10,19000.03,202.06,2.2546,9.1144,94.21,98.83,1881,6.73,6.73,29.37,9.217,126.0,6,2.98,8.41,-14.94
2025-04-11,19528.77,204.94,3.7706,2.8469,18.18,50.4,1881,-0.4962,1.6523,0.75,2.9213,133.0,6,3.03,1.98,-15.68
2025-04-14,19513.09,208.61,2.733,2.248,10.26,69.11,1881,-0.3984,1.1498,0.0,2.1682,133.0,9,4.82,4.35,-11.58
2025-04-15,19857.67,216.48,2.8778,3.9686,30.83,93.35,1881,1.616,1.8828,0.75,3.698,134.0,9,4.95,1.39,-11.31
2025-04-16,19468.0,212.87,2.5578,2.2011,6.54,18.13,1881,-0.179,1.4598,1.47,2.3058,136.0,10,5.66,2.4,-14.39
2025-04-17,19338.73,212.08,2.1173,1.3246,4.04,37.59,1881,-0.0425,1.5316,2.21,1.1831,136.0,10,5.12,2.62,-10.65
2025-04-18,19395.03,212.13,2.1392,1.289,4.41,48.33,1881,0.0332,1.132,1.47,1.0625,136.0,8,3.33,1.42,-9.04
2025-04-21,19106.2,206.22,2.5618,2.7747,13.02,10.63,1881,-0.995,1.6468,2.21,2.7694,136.0,9,4.07,3.32,-10.0
2025-04-22,18793.43,203.68,2.1331,1.5264,4.04,23.44,1881,-0.5001,1.1743,0.75,1.4224,134.0,8,3.64,1.74,-8.99
2025-04-23,19639.14,211.5,2.4631,2.9989,15.79,89.79,1881,1.1011,1.5038,1.49,3.2531,134.0,7,3.39,2.4,-7.32
2025-04-24,19478.81,212.75,2.1188,1.3012,3.99,44.87,1881,0.1273,1.1964,0.74,1.2042,135.0,8,4.31,1.31,-8.82
2025-04-25,19872.73,216.92,2.3024,1.853,7.28,78.26,1881,0.767,1.3451,3.68,1.7936,136.0,6,2.79,1.32,-8.69
2025-04-28,20034.41,219.41,2.3441,1.7434,6.11,71.93,1881,0.4961,1.3565,2.17,1.5711,138.0,6,3.6,0.83,-6.52
2025-04-29,20232.63,222.51,2.3453,2.0074,7.81,81.29,1881,0.512,1.0684,0.72,1.9503,138.0,4,1.69,0.66,-4.22
2025-04-30,20235.03,219.98,2.2464,1.6371,3.88,26.58,1881,-0.9319,1.6569,1.43,1.5813,140.0,7,3.64,1.38,-7.27
2025-05-02,20787.64,223.89,2.4034,1.9719,8.08,77.67,1881,1.3995,1.9455,3.6,2.0276,139.0,6,3.29,3.05,-5.23
2025-05-05,20532.99,219.39,3.1897,2.9311,16.75,20.73,1881,-0.7611,2.8869,7.14,2.9959,140.0,7,4.17,1.65,-3.97
2025-05-06,20522.59,221.42,2.2356,1.5416,5.05,67.11,1882,0.7542,1.8329,5.04,1.419,139.0,9,5.07,1.3,-4.85
2025-05-07,20546.49,219.55,1.9893,1.3314,3.45,35.6,1882,-0.8768,1.8447,1.44,1.2799,139.0,9,5.32,1.54,-3.29
2025-05-08,20543.4,222.69,2.2462,1.755,5.74,71.91,1883,1.6368,2.0768,2.16,1.7275,139.0,10,6.01,2.04,-3.5
2025-05-09,20915.04,223.55,2.2867,1.4869,5.05,55.76,1883,0.6519,1.9544,2.14,1.3704,140.0,13,7.5,1.39,-3.21
2025-05-12,21129.54,226.06,2.5748,1.8883,8.44,66.44,1883,1.3023,2.3359,4.96,1.8519,141.0,16,10.78,1.17,-2.16
2025-05-13,21330.14,228.18,2.1306,1.3594,3.98,49.12,1883,0.7336,1.9894,2.84,1.3277,141.0,14,8.26,1.3,-2.1
2025-05-14,21782.87,231.47,2.2283,1.6556,5.89,68.77,1883,1.505,2.2882,0.71,1.792,141.0,17,10.77,2.79,-2.35
2025-05-15,21730.25,230.13,2.0575,1.3552,3.29,32.8,1884,0.0214,1.4817,0.7,1.3078,143.0,22,26.1,1.83,-1.44
2025-05-16,21843.69,230.92,2.1487,1.349,4.46,48.83,1884,0.2749,1.8487,3.5,1.3635,143.0,23,26.45,2.14,-0.69
2025-05-19,21523.83,227.08,2.3039,1.7776,4.72,22.29,1884,-1.6115,2.5349,4.23,1.8162,142.0,22,26.28,2.23,-2.67
2025-05-20,21526.03,227.74,1.9171,1.177,2.76,47.64,1883,0.4325,1.9684,2.84,1.0958,141.0,22,26.12,1.19,-1.99
2025-05-21,21803.91,230.26,1.9328,1.3165,3.45,68.99,1883,1.4623,1.9658,2.84,1.3485,141.0,21,16.46,3.06,-0.82
2025-05-22,21670.96,228.98,1.9835,1.3225,2.97,25.86,1883,0.4677,1.882,4.93,1.3362,142.0,23,27.75,1.58,-1.19
2025-05-23,21652.24,228.79,1.9739,1.1736,3.08,41.1,1883,-0.1557,2.0324,2.84,1.1279,141.0,22,17.62,1.61,-2.38
2025-05-26,21536.57,227.67,2.1972,1.3809,3.93,37.49,1883,-0.4172,2.2103,2.82,1.259,142.0,22,18.65,1.39,-3.07
2025-05-27,21336.54,226.26,2.002,1.4572,3.18,20.64,1885,-0.7806,2.0051,2.11,1.4188,142.0,21,17.17,1.11,-4.02
2025-05-28,21357.72,225.84,1.9689,1.244,2.92,30.22,1886,-0.5031,1.7367,0.71,1.111,141.0,22,16.69,1.65,-3.26
2025-05-29,21347.3,227.27,1.8533,1.1936,2.6,45.36,1887,0.1899,1.9652,1.43,1.2413,140.0,27,19.35,2.7,-3.0
2025-06-02,21002.71,222.04,2.2529,2.2579,7.05,13.62,1887,-1.9373,2.3207,1.42,2.2886,141.0,29,19.31,2.37,-4.33
2025-06-03,21126.93,222.5,1.9181,1.2049,3.07,43.14,1887,0.8168,1.836,0.72,1.1124,139.0,28,19.58,2.19,-3.01
2025-06-04,21618.09,226.24,2.1606,1.6862,5.3,74.1,1888,1.3899,1.8394,1.44,1.7688,139.0,31,21.41,1.9,-2.58
2025-06-05,21674.43,227.23,1.994,1.2334,3.28,39.79,1890,0.3494,1.7729,0.0,1.2149,140.0,39,36.76,1.89,-2.35
2025-06-06,21660.66,227.31,2.0616,1.2666,3.7,43.44,1890,-0.1256,1.9424,2.88,1.2044,139.0,40,26.69,1.54,-3.47
2025-06-09,21790.29,227.9,2.2614,1.4647,4.23,33.97,1890,0.7599,2.1972,2.86,1.3561,140.0,37,25.75,1.79,-3.31
2025-06-10,22242.14,230.82,2.1788,1.4526,4.81,62.22,1890,0.9358,2.4405,3.57,1.5287,140.0,38,27.01,2.81,-2.19
2025-06-11,22470.1,234.01,2.2474,1.4093,5.4,47.78,1890,0.9128,2.2988,2.84,1.4711,141.0,37,25.21,2.52,-1.97
2025-06-12,22287.82,234.77,1.9339,1.1482,3.07,43.36,1889,0.2848,1.9223,2.84,1.1792,141.0,38,34.38,2.06,-2.66
2025-06-13,22072.95,231.18,1.9427,1.8566,3.44,14.66,1889,-0.9908,2.1032,2.14,1.881,140.0,41,36.13,1.9,-3.05
2025-06-16,22049.9,231.2,1.9759,1.2511,3.12,46.9,1889,0.6986,1.9734,3.6,1.1924,139.0,43,37.07,1.52,-2.73
2025-06-17,22211.59,231.15,1.916,1.1584,2.8,45.13,1890,0.056,1.7724,2.88,1.1093,139.0,44,37.86,1.94,-2.8
2025-06-18,22356.73,231.79,1.9289,1.1685,3.02,50.26,1890,0.4522,1.8844,4.29,1.172,140.0,44,38.05,1.95,-3.21
2025-06-19,22003.5,228.56,1.9469,1.8328,3.28,12.49,1889,-1.1222,1.8388,0.0,1.7661,139.0,42,36.08,1.41,-3.97
2025-06-20,22045.74,226.55,2.0681,1.562,3.49,22.65,1890,-1.0496,2.2763,2.88,1.5985,139.0,44,38.52,1.82,-5.29
2025-06-23,21732.02,226.34,2.0491,1.4927,2.85,25.94,1893,0.5812,2.0158,5.07,1.3903,138.0,45,40.33,1.43,-4.67
2025-06-24,22188.76,231.31,2.2168,2.2056,7.13,83.84,1893,2.105,2.7928,4.35,2.4151,138.0,45,39.19,3.01,-2.67
2025-06-25,22430.61,233.17,1.9522,1.2086,3.22,47.44,1893,0.5958,2.0826,3.6,1.2064,139.0,50,42.28,2.18,-2.86
